balcony,built_in_kitchen,cellar,count_choices_grocery,count_choices_shopping,courtage,distance_adult_education_m,distance_alex_min,distance_bus_m,distance_grundschule_m,distance_kita_m,distance_kudamm_min,distance_medical_km,distance_oberschule_m,distance_ostkreuz_min,distance_park_m,distance_post_secondary_m,distance_postdamerplatz_min,distance_to_grocery_m,distance_to_shopping_m,distance_transit_m,distance_university_m,food_drink_activity_best,food_drink_activity_better,food_drink_activity_ok,food_drink_count_locations,food_drink_total_activity,garden,is_vacant,lift,living_space,number_rooms,private_seller,rating_score_grocery,rating_score_shopping,total_activity_parks,weighted_average_rating_parks,lat,lng,price
1,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,57.99,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,350000.0
1,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,45.04,1.5,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,270000.0
0,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,65.93,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,440000.0
1,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,0,1,53.91,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,305000.0
0,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,47.98,1.5,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,330000.0
0,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,67.32,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,380000.0
0,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,0,1,25.18,1.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,160000.0
1,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,60.87,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,380000.0
0,1,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,43.06,1.5,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,299000.0
1,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,56.16,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,350000.0
0,0,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,98.31,3.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,635000.0
1,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,86.3,3.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,425000.0
0,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,98.64,4.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,599000.0
1,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,46.78,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,250000.0
0,0,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,108.82,4.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,699000.0
1,0,0,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,99.53,4.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,599000.0
1,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,46.78,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,270000.0
1,0,1,2,3,0,814.34,28,576.58,71.21,71.21,24,0.8,633.99,27,1271.765783654254,1470.63,22,286.64,715.18,176.07,737.92,8.55,72.9,16.88,120,10710.0,0,1,1,58.93,2.0,0,576.2,5380.0,2947,3.7182897862232775,52.53966,13.35953,299000.0
0,0,1,1,3,0,1019.92,23,124.62,657.75,93.12,16,0.1,388.81,31,1271.342353310513,1318.24,32,709.24,865.12,124.62,527.68,8.3,66.04,23.64,133,12665.0,1,0,0,80.0,4.0,0,112.0,5380.0,5489,3.8830023683731096,52.543240000000004,13.348870000000002,305500.0
0,0,1,3,3,1,488.65,25,309.68,125.94,161.3,24,0.38,930.9,35,606.7823734520009,206.17,32,386.26,561.33,309.68,650.88,8.3,67.57,22.26,151,15465.0,0,1,0,68.12,2.5,0,692.9,5380.0,2970,3.688451178451178,52.55105,13.359720000000001,313352.0
1,0,1,3,3,0,898.93,27,256.66,640.02,247.89,19,0.25,284.94,31,1276.1758675567746,1160.28,35,607.43,747.27,256.66,392.51,8.87,64.9,24.39,146,13906.0,0,0,0,70.0,3.0,0,692.9,5380.0,5476,3.8815376186997805,52.54447,13.350060000000001,248000.0
1,0,1,2,3,1,360.17,21,416.38,352.19,190.82,29,0.4,986.92,30,1166.8982695780371,1090.14,24,491.81,1318.18,275.63,599.55,8.87,71.24,19.89,63,5310.0,0,1,0,44.15,1.0,0,120.9,24744.0,32614,4.219375114981296,52.54091,13.37629,220000.0
1,0,1,2,3,1,360.17,21,416.38,352.19,190.82,29,0.4,986.92,30,1166.8982695780371,1090.14,24,491.81,1318.18,275.63,599.55,8.87,71.24,19.89,63,5310.0,0,1,0,101.78,4.0,0,120.9,24744.0,32614,4.219375114981296,52.54091,13.37629,515000.0
1,0,0,2,3,1,1243.57,28,466.99,282.91,430.7,28,0.17,337.45,33,1151.9509227291153,672.49,33,179.46,1194.28,139.84,1002.29,10.47,59.36,29.3,99,9559.0,0,1,0,85.68,2.0,0,4489.5,5380.0,5870,3.946115843270869,52.55381,13.3486,349000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,0,99.52,1.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,550000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,161.74,1.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,699000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,135.06,2.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,725000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,200.39,2.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,1065000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,186.24,4.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,959000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,136.51,3.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,765000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,134.1,1.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,629000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,198.57,2.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,959000.0
0,0,0,2,3,1,1249.78,28,469.69,285.09,424.83,28,0.16,335.53,33,1146.9313091561694,683.91,33,167.2,1198.26,127.37,1002.73,10.56,59.03,29.54,98,9483.0,0,1,0,41.94,1.0,0,4489.5,5380.0,5870,3.946115843270869,52.55376,13.348429999999999,219000.0
0,0,0,2,3,1,1249.78,28,469.69,285.09,424.83,28,0.16,335.53,33,1146.9313091561694,683.91,33,167.2,1198.26,127.37,1002.73,10.56,59.03,29.54,98,9483.0,0,1,0,45.05,1.0,0,4489.5,5380.0,5870,3.946115843270869,52.55376,13.348429999999999,171000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,59.04,1.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,249000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,1,1,52.97,1.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,225000.0
1,0,1,2,3,1,161.91,24,150.96,608.41,236.27,25,0.29,1125.99,26,1211.3857613254268,1306.5,22,286.44,979.1,150.96,854.6,7.11,82.15,10.74,78,6213.0,0,0,1,95.56,3.0,0,120.9,5380.0,18609,4.388113278521145,52.5405,13.37205,352000.0
1,0,0,2,3,1,1277.79,29,495.35,223.49,401.01,29,0.19,290.8,34,1167.7437689890828,617.61,34,206.98,1238.5,173.15,1058.31,11.28,60.4,26.51,96,8873.0,0,1,0,58.6,2.0,0,4489.5,5380.0,5870,3.946115843270869,52.5544,13.34869,240000.0
1,0,0,2,3,1,1501.89,34,322.32,159.6,172.73,27,0.17,112.44,33,1137.3777657625465,713.98,35,195.51,1427.19,46.09,1243.57,9.65,53.7,34.24,87,6683.0,0,1,0,67.0,2.0,0,4489.5,84.0,5883,3.946710861805201,52.55526999999999,13.345620000000002,260000.0
0,1,1,2,3,1,1214.82,24,93.14,959.12,401.38,23,0.57,215.37,34,1150.033262882542,1213.73,33,618.61,1083.67,93.14,729.28,9.98,60.21,27.53,128,11473.0,0,0,0,55.19,2.0,0,943.8,5380.0,6440,3.9557608695652173,52.5472,13.34489,175000.0
1,0,1,1,3,0,977.89,17,278.3,727.23,65.37,22,0.17,624.16,29,1354.5371766020362,806.16,39,523.21,1259.8,170.81,1485.81,13.17,66.66,19.89,121,13285.0,0,1,1,64.87,2.0,0,6644.4,24744.0,4181,4.004448696484095,52.55438,13.37229,232600.0
1,0,0,2,3,0,1151.71,24,166.52,914.37,347.72,19,0.33,220.99,34,1210.3324811419436,1292.82,36,733.35,1005.82,166.52,641.87,8.27,64.52,25.15,128,12714.0,0,0,0,76.65,2.5,0,202.4,5380.0,6492,3.956330868761552,52.5451,13.34601,189900.0
0,0,0,2,3,1,838.28,24,216.05,383.68,273.03,16,0.28,575.94,28,1342.0528823945776,1273.91,33,586.39,683.97,150.18,424.32,10.74,65.27,22.05,141,13189.0,0,1,0,78.23,2.0,0,576.2,5380.0,4749,3.8011581385554853,52.54238,13.35268,350000.0
0,0,1,1,3,1,1773.11,35,268.47,295.22,214.87,27,0.49,90.52,33,1017.1029079020119,703.32,35,522.92,1182.45,268.47,1562.36,8.15,58.96,29.63,54,3594.0,0,1,0,73.3,3.0,0,4489.5,6941.2,4601,3.9893501412736363,52.55811,13.34426,249000.0
1,0,1,1,3,0,1057.72,23,171.44,714.16,123.7,16,0.12,357.43,28,1244.4273078905373,1327.28,33,712.34,903.84,171.44,558.1,8.38,65.48,24.08,129,12432.0,1,0,0,63.0,2.0,0,112.0,5380.0,5489,3.8830023683731096,52.54348,13.348120000000002,232000.0
1,0,1,1,3,0,1874.78,23,219.15,423.07,282.85,31,0.74,1100.89,26,1418.3638099574634,2030.25,31,718.96,828.9,219.15,2102.8,15.82,65.63,17.38,108,10751.0,1,1,1,91.2,5.0,0,189.0,24744.0,8575,4.373189504373178,52.557190000000006,13.38984,482448.0
1,1,1,1,3,1,78.23,25,382.06,434.61,96.46,21,0.4,1006.2,29,995.9677692432107,593.26,30,473.09,303.33,134.84,622.42,8.77,71.39,18.56,157,16516.0,0,0,0,55.4,2.0,0,117.0,5380.0,3596,3.820189098998887,52.548030000000004,13.363879999999998,179000.0
1,0,1,2,3,1,113.05,22,306.47,533.38,169.64,27,0.05,909.97,27,1158.9018017744208,1379.89,25,166.85,1403.61,211.39,950.82,6.29,71.37,19.61,92,7695.0,0,1,0,64.0,2.0,0,120.9,24744.0,18275,4.392164158686731,52.54275,13.372010000000001,279000.0
1,0,1,1,3,0,1937.59,19,302.53,176.46,69.5,28,0.65,1028.13,27,1414.6734585324293,1817.0,31,654.14,947.98,66.31,2169.65,15.78,66.29,16.75,120,11918.0,1,1,0,90.0,3.0,0,189.0,24744.0,2698,4.52353595255745,52.55806,13.38621,405000.0
1,0,1,1,3,0,1937.59,19,302.53,176.46,69.5,28,0.65,1028.13,27,1414.6734585324293,1817.0,31,654.14,947.98,66.31,2169.65,15.78,66.29,16.75,120,11918.0,1,1,1,83.0,3.0,0,189.0,24744.0,2698,4.52353595255745,52.55806,13.38621,410000.0
0,0,1,3,3,0,937.34,27,277.33,691.47,256.85,19,0.26,243.46,31,1312.6259308145309,1169.79,36,616.27,787.21,277.33,427.97,8.77,64.92,24.46,143,13856.0,0,1,0,66.0,3.0,0,692.9,5380.0,6378,3.954860457823769,52.54468000000001,13.349379999999998,269000.0
1,0,1,3,3,1,1732.12,22,574.14,328.59,388.44,30,0.85,1052.34,31,1052.7753932624423,2028.9,30,973.64,1257.44,57.07,2504.43,17.56,69.79,11.55,80,5802.0,0,0,1,76.0,3.0,0,6644.4,24744.0,1458,4.332304526748971,52.561009999999996,13.3877,185000.0
1,0,1,1,3,1,1771.83,33,108.11,324.39,95.39,25,0.42,87.38,31,1180.475847964107,826.69,33,441.46,1158.41,108.11,1508.91,8.9,52.8,35.72,58,4549.0,0,0,0,54.2,1.5,0,4489.5,6941.2,5818,3.9493124785149534,52.55696,13.34271,159000.0
1,1,1,3,3,1,1491.12,16,330.54,310.14,122.6,28,0.21,521.46,23,1230.6054090409227,1762.39,29,161.56,281.45,330.54,1451.21,15.9,62.71,20.19,108,11951.0,1,1,0,79.1,2.0,0,3120.1,24744.0,27361,4.1569240890318335,52.55157,13.38641,340000.0
1,0,1,3,3,1,1057.06,16,332.27,452.22,459.09,28,0.32,40.36,25,1071.4714672062485,1375.02,31,408.2,630.24,160.7,1273.41,14.08,65.37,19.52,135,14439.0,0,1,1,59.3,3.0,0,3120.1,24744.0,8857,4.169515637348989,52.549730000000004,13.379970000000002,266850.0
0,0,1,3,3,0,619.27,18,138.49,603.31,239.88,18,0.36,858.13,30,1099.0682616155816,401.93,34,862.46,825.66,138.49,1060.82,10.68,68.26,19.71,131,15502.0,0,1,1,38.0,1.0,1,6644.4,5380.0,3666,3.825340971085652,52.552659999999996,13.36635,120000.0
1,0,1,1,3,1,2061.8,26,726.63,651.14,455.59,35,0.43,581.34,38,872.0081278762691,728.56,44,989.01,1162.62,170.86,1957.22,16.91,48.88,30.7,40,2371.0,0,0,0,75.0,3.0,0,4489.5,6941.2,1872,4.2481837606837605,52.562419999999996,13.34585,229000.0
1,0,1,3,3,0,968.21,24,151.56,629.46,138.7,16,0.14,364.4,28,1280.7362855177864,1265.89,33,714.08,813.76,151.56,473.81,9.12,64.16,24.78,137,13215.0,0,1,0,85.0,4.0,0,692.9,5380.0,5489,3.8830023683731096,52.54355,13.34949,359000.0
0,0,1,2,3,1,113.05,22,306.47,533.38,169.64,27,0.05,909.97,27,1158.9018017744208,1379.89,25,166.85,1403.61,211.39,950.82,6.29,71.37,19.61,92,7695.0,0,1,0,64.0,2.0,0,120.9,24744.0,18275,4.392164158686731,52.54275,13.372010000000001,285000.0
1,1,1,3,3,1,1491.12,16,330.54,310.14,122.6,28,0.21,521.46,23,1230.6054090409227,1762.39,29,161.56,281.45,330.54,1451.21,15.9,62.71,20.19,108,11951.0,1,1,0,79.1,2.0,0,3120.1,24744.0,27361,4.1569240890318335,52.55157,13.38641,340000.0
0,0,0,2,3,1,1243.57,28,466.99,282.91,430.7,28,0.17,337.45,33,1151.9509227291153,672.49,33,179.46,1194.28,139.84,1002.29,10.47,59.36,29.3,99,9559.0,0,1,0,76.27,3.0,0,4489.5,5380.0,5870,3.946115843270869,52.55381,13.3486,289000.0
1,0,0,2,3,1,1243.57,28,466.99,282.91,430.7,28,0.17,337.45,33,1151.9509227291153,672.49,33,179.46,1194.28,139.84,1002.29,10.47,59.36,29.3,99,9559.0,0,1,0,161.5,6.0,0,4489.5,5380.0,5870,3.946115843270869,52.55381,13.3486,649000.0
0,0,0,2,3,1,1249.78,28,469.69,285.09,424.83,28,0.16,335.53,33,1146.9313091561694,683.91,33,167.2,1198.26,127.37,1002.73,10.56,59.03,29.54,98,9483.0,0,1,0,84.11,3.0,0,4489.5,5380.0,5870,3.946115843270869,52.55376,13.348429999999999,311000.0
1,1,1,1,3,1,78.23,25,382.06,434.61,96.46,21,0.4,1006.2,29,995.9677692432107,593.26,30,473.09,303.33,134.84,622.42,8.77,71.39,18.56,157,16516.0,0,0,0,55.4,2.0,0,117.0,5380.0,3596,3.820189098998887,52.548030000000004,13.363879999999998,179000.0
1,1,1,1,3,0,1070.91,25,161.13,864.0,381.21,23,0.5,65.61,33,1205.0857735529753,1123.36,35,519.8,936.74,161.13,579.74,9.16,63.3,25.65,145,13901.0,0,0,0,98.0,3.0,1,112.0,5380.0,6353,3.9538957972611364,52.54676,13.347000000000001,395000.0
0,0,0,2,3,1,1249.78,28,469.69,285.09,424.83,28,0.16,335.53,33,1146.9313091561694,683.91,33,167.2,1198.26,127.37,1002.73,10.56,59.03,29.54,98,9483.0,0,1,0,45.2,1.0,0,4489.5,5380.0,5870,3.946115843270869,52.55376,13.348429999999999,172000.0
1,0,1,1,3,1,2204.09,25,622.66,772.21,427.52,34,0.63,590.6,37,1118.7884387540346,843.4,42,1032.68,956.4,83.83,2053.7,35.41,36.97,25.14,43,3135.0,0,1,0,54.02,2.0,0,4489.5,6941.2,2771,4.296788163118007,52.56261,13.34281,155000.0
1,0,1,1,3,0,985.85,18,278.48,707.84,46.09,23,0.18,608.48,30,1353.950511767781,824.25,39,524.55,1240.72,181.49,1497.57,11.73,68.56,19.43,123,13596.0,0,1,1,81.1,3.0,0,6644.4,24744.0,4181,4.004448696484095,52.55434,13.372570000000001,290700.0
1,0,1,1,3,0,977.89,17,278.3,727.23,65.37,22,0.17,624.16,29,1354.5371766020362,806.16,39,523.21,1259.8,170.81,1485.81,13.17,66.66,19.89,121,13285.0,0,1,1,89.77,3.0,0,6644.4,24744.0,4181,4.004448696484095,52.55438,13.37229,311700.0
1,0,1,1,3,0,985.85,18,278.48,707.84,46.09,23,0.18,608.48,30,1353.950511767781,824.25,39,524.55,1240.72,181.49,1497.57,11.73,68.56,19.43,123,13596.0,0,1,1,96.77,4.0,0,6644.4,24744.0,4181,4.004448696484095,52.55434,13.372570000000001,330600.0
1,0,1,1,3,0,977.89,17,278.3,727.23,65.37,22,0.17,624.16,29,1354.5371766020362,806.16,39,523.21,1259.8,170.81,1485.81,13.17,66.66,19.89,121,13285.0,0,1,1,65.84,2.0,0,6644.4,24744.0,4181,4.004448696484095,52.55438,13.37229,247100.0
1,0,1,1,3,0,966.16,17,280.81,756.98,95.08,22,0.14,648.51,29,1355.5469799559473,778.49,38,522.7,1289.07,157.58,1467.98,12.74,69.36,17.62,118,13056.0,0,1,1,94.12,4.0,0,6644.4,24744.0,4181,4.004448696484095,52.55444,13.37186,321600.0
1,0,1,1,3,0,966.16,17,280.81,756.98,95.08,22,0.14,648.51,29,1355.5469799559473,778.49,38,522.7,1289.07,157.58,1467.98,12.74,69.36,17.62,118,13056.0,0,1,1,93.79,4.0,0,6644.4,24744.0,4181,4.004448696484095,52.55444,13.37186,336200.0
1,0,1,1,3,0,966.16,17,280.81,756.98,95.08,22,0.14,648.51,29,1355.5469799559473,778.49,38,522.7,1289.07,157.58,1467.98,12.74,69.36,17.62,118,13056.0,0,1,1,94.12,4.0,0,6644.4,24744.0,4181,4.004448696484095,52.55444,13.37186,321600.0
1,0,1,1,3,0,977.89,17,278.3,727.23,65.37,22,0.17,624.16,29,1354.5371766020362,806.16,39,523.21,1259.8,170.81,1485.81,13.17,66.66,19.89,121,13285.0,0,1,1,79.25,3.0,0,6644.4,24744.0,4181,4.004448696484095,52.55438,13.37229,297400.0
1,0,1,1,3,0,966.16,17,280.81,756.98,95.08,22,0.14,648.51,29,1355.5469799559473,778.49,38,522.7,1289.07,157.58,1467.98,12.74,69.36,17.62,118,13056.0,0,1,1,47.12,2.0,0,6644.4,24744.0,4181,4.004448696484095,52.55444,13.37186,168900.0
1,0,1,1,3,0,966.16,17,280.81,756.98,95.08,22,0.14,648.51,29,1355.5469799559473,778.49,38,522.7,1289.07,157.58,1467.98,12.74,69.36,17.62,118,13056.0,0,1,1,94.12,4.0,0,6644.4,24744.0,4181,4.004448696484095,52.55444,13.37186,353200.0
1,1,1,3,3,0,776.48,28,432.98,668.6,341.69,21,0.38,250.41,35,1345.2024817020927,977.48,33,424.1,634.01,320.05,270.67,8.2,65.35,24.68,157,14730.0,1,1,0,59.0,2.0,1,692.9,5380.0,6353,3.9538957972611364,52.5459,13.351429999999999,249500.0
1,0,1,3,3,1,488.65,25,309.68,125.94,161.3,24,0.38,930.9,35,606.7823734520009,206.17,32,386.26,561.33,309.68,650.88,8.3,67.57,22.26,151,15465.0,0,1,0,71.19,2.0,0,692.9,5380.0,2970,3.688451178451178,52.55105,13.359720000000001,355950.0
1,0,1,3,3,1,488.65,25,309.68,125.94,161.3,24,0.38,930.9,35,606.7823734520009,206.17,32,386.26,561.33,309.68,650.88,8.3,67.57,22.26,151,15465.0,0,1,0,51.61,1.5,0,692.9,5380.0,2970,3.688451178451178,52.55105,13.359720000000001,242567.0
1,0,1,1,3,1,1788.52,23,327.69,433.11,325.03,31,0.84,1163.31,28,1468.758356549914,2068.75,33,809.94,943.85,259.36,2217.56,16.82,63.82,18.44,104,9813.0,0,0,1,65.0,2.0,0,189.0,24744.0,8643,4.369374059932894,52.55822,13.39001,175000.0
1,0,1,3,3,0,937.34,27,277.33,691.47,256.85,19,0.26,243.46,31,1312.6259308145309,1169.79,36,616.27,787.21,277.33,427.97,8.77,64.92,24.46,143,13856.0,0,1,0,70.0,3.0,0,692.9,5380.0,6378,3.954860457823769,52.54468000000001,13.349379999999998,258000.0
1,0,1,1,3,0,937.93,25,174.29,615.09,168.53,17,0.17,352.26,29,1286.3281488881732,1234.65,33,629.53,783.76,174.29,442.0,9.02,64.56,24.51,139,13364.0,0,0,0,70.0,3.0,0,112.0,5380.0,5489,3.8830023683731096,52.54374,13.34985,247000.0
1,0,1,1,3,0,1060.65,24,196.01,731.53,148.16,17,0.15,335.03,29,1235.270844923733,1316.63,33,699.96,907.41,196.01,557.91,8.36,65.55,24.03,130,12459.0,0,0,0,70.0,3.0,0,112.0,5380.0,5489,3.8830023683731096,52.54368,13.34796,249000.0
1,0,1,1,3,0,1007.7,26,237.04,720.75,202.16,18,0.2,276.26,30,1300.294659142815,1246.16,35,628.93,856.08,237.04,500.47,9.1,64.84,24.13,136,13346.0,0,0,0,70.0,3.0,0,112.0,5380.0,6378,3.954860457823769,52.544230000000006,13.3485,253000.0
1,0,1,1,3,0,1057.72,23,171.44,714.16,123.7,16,0.12,357.43,28,1244.4273078905373,1327.28,33,712.34,903.84,171.44,558.1,8.38,65.48,24.08,129,12432.0,0,0,0,61.0,2.0,0,112.0,5380.0,5489,3.8830023683731096,52.54348,13.348120000000002,235000.0
1,0,1,1,3,0,1874.78,23,219.15,423.07,282.85,31,0.74,1100.89,26,1418.3638099574634,2030.25,31,718.96,828.9,219.15,2102.8,15.82,65.63,17.38,108,10751.0,1,1,1,62.8,2.0,0,189.0,24744.0,8575,4.373189504373178,52.557190000000006,13.38984,296263.0
1,0,1,1,3,0,1874.78,23,219.15,423.07,282.85,31,0.74,1100.89,26,1418.3638099574634,2030.25,31,718.96,828.9,219.15,2102.8,15.82,65.63,17.38,108,10751.0,1,1,0,96.2,4.0,0,189.0,24744.0,8575,4.373189504373178,52.557190000000006,13.38984,420394.0
1,0,1,1,3,0,1053.25,21,51.1,581.15,98.99,14,0.1,562.58,29,1340.6680767436617,1433.36,31,658.21,897.89,51.1,601.93,9.42,66.24,22.19,128,11902.0,0,1,0,40.21,1.0,0,576.2,5380.0,5650,3.8945132743362834,52.54173,13.34958,150000.0
1,0,1,1,3,0,1053.25,21,51.1,581.15,98.99,14,0.1,562.58,29,1340.6680767436617,1433.36,31,658.21,897.89,51.1,601.93,9.42,66.24,22.19,128,11902.0,0,1,0,65.26,3.0,0,576.2,5380.0,5650,3.8945132743362834,52.54173,13.34958,232000.0
0,0,0,3,3,1,1048.76,26,304.39,662.14,95.7,26,0.3,313.27,32,1112.9582733662567,905.34,34,327.48,945.72,134.8,647.8,11.37,60.85,25.52,136,11552.0,0,0,0,33.2,1.0,0,943.8,5380.0,6016,3.930568484042553,52.54951,13.34803,99000.0
0,0,0,2,3,1,367.4,22,232.1,450.32,145.2,23,0.29,943.58,24,1092.893233464754,1067.64,27,239.91,511.64,111.61,857.73,7.3,77.13,13.83,125,12090.0,0,0,0,39.51,1.0,0,120.9,5380.0,3645,3.989849108367627,52.5445,13.36793,90873.0
0,0,0,2,3,1,367.4,22,232.1,450.32,145.2,23,0.29,943.58,24,1092.893233464754,1067.64,27,239.91,511.64,111.61,857.73,7.3,77.13,13.83,125,12090.0,0,1,0,45.11,2.0,0,120.9,5380.0,3645,3.989849108367627,52.5445,13.36793,144352.0
